,stationID,startTime,endTime,inNums,outNums
1195,8,2019-01-29 07:10:00,2019-01-29 07:20:00,62,46
1196,8,2019-01-29 07:20:00,2019-01-29 07:30:00,88,73
1197,8,2019-01-29 07:30:00,2019-01-29 07:40:00,121,113
1198,8,2019-01-29 07:40:00,2019-01-29 07:50:00,161,170
1199,8,2019-01-29 07:50:00,2019-01-29 08:00:00,207,246
1200,8,2019-01-29 08:00:00,2019-01-29 08:10:00,256,343
1201,8,2019-01-29 08:10:00,2019-01-29 08:20:00,307,457
1202,8,2019-01-29 08:20:00,2019-01-29 08:30:00,355,584
1203,8,2019-01-29 08:30:00,2019-01-29 08:40:00,398,714
1204,8,2019-01-29 08:40:00,2019-01-29 08:50:00,430,836
1205,8,2019-01-29 08:50:00,2019-01-29 09:00:00,452,938
1206,8,2019-01-29 09:00:00,2019-01-29 09:10:00,461,1009
1207,8,2019-01-29 09:10:00,2019-01-29 09:20:00,458,1043
1208,8,2019-01-29 09:20:00,2019-01-29 09:30:00,444,1039
1209,8,2019-01-29 09:30:00,2019-01-29 09:40:00,423,1002
1210,8,2019-01-29 09:40:00,2019-01-29 09:50:00,395,938
1211,8,2019-01-29 09:50:00,2019-01-29 10:00:00,364,856
1212,8,2019-01-29 10:00:00,2019-01-29 10:10:00,333,765
1213,8,2019-01-29 10:10:00,2019-01-29 10:20:00,302,673
1214,8,2019-01-29 10:20:00,2019-01-29 10:30:00,274,585
1215,8,2019-01-29 10:30:00,2019-01-29 10:40:00,249,506
1216,8,2019-01-29 10:40:00,2019-01-29 10:50:00,227,437
1217,8,2019-01-29 10:50:00,2019-01-29 11:00:00,208,378
1218,8,2019-01-29 11:00:00,2019-01-29 11:10:00,193,330
1219,8,2019-01-29 11:10:00,2019-01-29 11:20:00,181,291
1220,8,2019-01-29 11:20:00,2019-01-29 11:30:00,172,260
1221,8,2019-01-29 11:30:00,2019-01-29 11:40:00,167,237
1222,8,2019-01-29 11:40:00,2019-01-29 11:50:00,164,220
1223,8,2019-01-29 11:50:00,2019-01-29 12:00:00,164,208
1224,8,2019-01-29 12:00:00,2019-01-29 12:10:00,167,201
1225,8,2019-01-29 12:10:00,2019-01-29 12:20:00,173,199
1226,8,2019-01-29 12:20:00,2019-01-29 12:30:00,182,201
1227,8,2019-01-29 12:30:00,2019-01-29 12:40:00,194,207
1228,8,2019-01-29 12:40:00,2019-01-29 12:50:00,209,217
1229,8,2019-01-29 12:50:00,2019-01-29 13:00:00,228,231
1230,8,2019-01-29 13:00:00,2019-01-29 13:10:00,251,249
1231,8,2019-01-29 13:10:00,2019-01-29 13:20:00,277,271
1232,8,2019-01-29 13:20:00,2019-01-29 13:30:00,308,298
1233,8,2019-01-29 13:30:00,2019-01-29 13:40:00,341,328
1234,8,2019-01-29 13:40:00,2019-01-29 13:50:00,378,362
1235,8,2019-01-29 13:50:00,2019-01-29 14:00:00,417,397
1236,8,2019-01-29 14:00:00,2019-01-29 14:10:00,457,434
1237,8,2019-01-29 14:10:00,2019-01-29 14:20:00,496,470
1238,8,2019-01-29 14:20:00,2019-01-29 14:30:00,533,504
1239,8,2019-01-29 14:30:00,2019-01-29 14:40:00,566,533
1240,8,2019-01-29 14:40:00,2019-01-29 14:50:00,594,555
1241,8,2019-01-29 14:50:00,2019-01-29 15:00:00,615,568
1242,8,2019-01-29 15:00:00,2019-01-29 15:10:00,628,573
1243,8,2019-01-29 15:10:00,2019-01-29 15:20:00,634,568
1244,8,2019-01-29 15:20:00,2019-01-29 15:30:00,631,554
1245,8,2019-01-29 15:30:00,2019-01-29 15:40:00,621,532
1246,8,2019-01-29 15:40:00,2019-01-29 15:50:00,605,505
1247,8,2019-01-29 15:50:00,2019-01-29 16:00:00,585,473
1248,8,2019-01-29 16:00:00,2019-01-29 16:10:00,561,439
1249,8,2019-01-29 16:10:00,2019-01-29 16:20:00,536,405
1250,8,2019-01-29 16:20:00,2019-01-29 16:30:00,511,372
1251,8,2019-01-29 16:30:00,2019-01-29 16:40:00,487,341
1252,8,2019-01-29 16:40:00,2019-01-29 16:50:00,465,313
1253,8,2019-01-29 16:50:00,2019-01-29 17:00:00,446,290
1254,8,2019-01-29 17:00:00,2019-01-29 17:10:00,431,269
1255,8,2019-01-29 17:10:00,2019-01-29 17:20:00,419,253
1256,8,2019-01-29 17:20:00,2019-01-29 17:30:00,411,241
1257,8,2019-01-29 17:30:00,2019-01-29 17:40:00,407,232
1258,8,2019-01-29 17:40:00,2019-01-29 17:50:00,408,227
1259,8,2019-01-29 17:50:00,2019-01-29 18:00:00,414,225
1260,8,2019-01-29 18:00:00,2019-01-29 18:10:00,425,227
1261,8,2019-01-29 18:10:00,2019-01-29 18:20:00,440,233
1262,8,2019-01-29 18:20:00,2019-01-29 18:30:00,461,242
1263,8,2019-01-29 18:30:00,2019-01-29 18:40:00,487,255
1264,8,2019-01-29 18:40:00,2019-01-29 18:50:00,517,271
1265,8,2019-01-29 18:50:00,2019-01-29 19:00:00,552,291
1266,8,2019-01-29 19:00:00,2019-01-29 19:10:00,590,314
1267,8,2019-01-29 19:10:00,2019-01-29 19:20:00,630,340
1268,8,2019-01-29 19:20:00,2019-01-29 19:30:00,670,367
1269,8,2019-01-29 19:30:00,2019-01-29 19:40:00,708,395
1270,8,2019-01-29 19:40:00,2019-01-29 19:50:00,740,421
1271,8,2019-01-29 19:50:00,2019-01-29 20:00:00,762,443
1272,8,2019-01-29 20:00:00,2019-01-29 20:10:00,773,459
1273,8,2019-01-29 20:10:00,2019-01-29 20:20:00,768,466
1274,8,2019-01-29 20:20:00,2019-01-29 20:30:00,745,464
1275,8,2019-01-29 20:30:00,2019-01-29 20:40:00,705,449
1276,8,2019-01-29 20:40:00,2019-01-29 20:50:00,649,423
1277,8,2019-01-29 20:50:00,2019-01-29 21:00:00,580,387
1278,8,2019-01-29 21:00:00,2019-01-29 21:10:00,503,343
1279,8,2019-01-29 21:10:00,2019-01-29 21:20:00,422,294
1280,8,2019-01-29 21:20:00,2019-01-29 21:30:00,342,244
1281,8,2019-01-29 21:30:00,2019-01-29 21:40:00,269,196
1282,8,2019-01-29 21:40:00,2019-01-29 21:50:00,204,152
1283,8,2019-01-29 21:50:00,2019-01-29 22:00:00,150,115
1284,8,2019-01-29 22:00:00,2019-01-29 22:10:00,107,84
1285,8,2019-01-29 22:10:00,2019-01-29 22:20:00,74,60
1286,8,2019-01-29 22:20:00,2019-01-29 22:30:00,50,42
1287,8,2019-01-29 22:30:00,2019-01-29 22:40:00,33,28
1288,8,2019-01-29 22:40:00,2019-01-29 22:50:00,21,19
1289,8,2019-01-29 22:50:00,2019-01-29 23:00:00,13,12
1290,8,2019-01-29 23:00:00,2019-01-29 23:10:00,8,8
1291,8,2019-01-29 23:10:00,2019-01-29 23:20:00,5,5
1292,8,2019-01-29 23:20:00,2019-01-29 23:30:00,3,3
1293,8,2019-01-29 23:30:00,2019-01-29 23:40:00,2,2
1294,8,2019-01-29 23:40:00,2019-01-29 23:50:00,1,1
1295,8,2019-01-29 23:50:00,2019-01-30 00:00:00,0,0
1296,9,2019-01-29 00:00:00,2019-01-29 00:10:00,0,0
1297,9,2019-01-29 00:10:00,2019-01-29 00:20:00,0,0
1298,9,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
1299,9,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
1300,9,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
1301,9,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
1302,9,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
1303,9,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
1304,9,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
1305,9,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
1306,9,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
1307,9,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
1308,9,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
1309,9,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
1310,9,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
1311,9,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
1312,9,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
1313,9,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
1314,9,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
1315,9,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
1316,9,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
1317,9,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
1318,9,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
1319,9,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
1320,9,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
1321,9,2019-01-29 04:10:00,2019-01-29 04:20:00,0,0
1322,9,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
1323,9,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
1324,9,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
1325,9,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
1326,9,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
1327,9,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
1328,9,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
1329,9,2019-01-29 05:30:00,2019-01-29 05:40:00,0,0
1330,9,2019-01-29 05:40:00,2019-01-29 05:50:00,0,0
1331,9,2019-01-29 05:50:00,2019-01-29 06:00:00,1,0
1332,9,2019-01-29 06:00:00,2019-01-29 06:10:00,2,1
1333,9,2019-01-29 06:10:00,2019-01-29 06:20:00,3,2
1334,9,2019-01-29 06:20:00,2019-01-29 06:30:00,5,5
1335,9,2019-01-29 06:30:00,2019-01-29 06:40:00,8,9
1336,9,2019-01-29 06:40:00,2019-01-29 06:50:00,12,18
1337,9,2019-01-29 06:50:00,2019-01-29 07:00:00,19,33
1338,9,2019-01-29 07:00:00,2019-01-29 07:10:00,28,58
1339,9,2019-01-29 07:10:00,2019-01-29 07:20:00,41,102
1340,9,2019-01-29 07:20:00,2019-01-29 07:30:00,58,172
1341,9,2019-01-29 07:30:00,2019-01-29 07:40:00,81,280
1342,9,2019-01-29 07:40:00,2019-01-29 07:50:00,110,439
1343,9,2019-01-29 07:50:00,2019-01-29 08:00:00,146,660
1344,9,2019-01-29 08:00:00,2019-01-29 08:10:00,188,947
1345,9,2019-01-29 08:10:00,2019-01-29 08:20:00,234,1295
1346,9,2019-01-29 08:20:00,2019-01-29 08:30:00,284,1686
1347,9,2019-01-29 08:30:00,2019-01-29 08:40:00,334,2088
1348,9,2019-01-29 08:40:00,2019-01-29 08:50:00,381,2461
1349,9,2019-01-29 08:50:00,2019-01-29 09:00:00,422,2764
1350,9,2019-01-29 09:00:00,2019-01-29 09:10:00,455,2965
1351,9,2019-01-29 09:10:00,2019-01-29 09:20:00,478,3045
1352,9,2019-01-29 09:20:00,2019-01-29 09:30:00,490,3007
1353,9,2019-01-29 09:30:00,2019-01-29 09:40:00,491,2866
1354,9,2019-01-29 09:40:00,2019-01-29 09:50:00,483,2649
1355,9,2019-01-29 09:50:00,2019-01-29 10:00:00,468,2388
1356,9,2019-01-29 10:00:00,2019-01-29 10:10:00,448,2109
1357,9,2019-01-29 10:10:00,2019-01-29 10:20:00,425,1837
1358,9,2019-01-29 10:20:00,2019-01-29 10:30:00,400,1586
1359,9,2019-01-29 10:30:00,2019-01-29 10:40:00,376,1364
1360,9,2019-01-29 10:40:00,2019-01-29 10:50:00,354,1176
1361,9,2019-01-29 10:50:00,2019-01-29 11:00:00,335,1020
1362,9,2019-01-29 11:00:00,2019-01-29 11:10:00,319,894
1363,9,2019-01-29 11:10:00,2019-01-29 11:20:00,307,796
1364,9,2019-01-29 11:20:00,2019-01-29 11:30:00,299,721
1365,9,2019-01-29 11:30:00,2019-01-29 11:40:00,295,666
1366,9,2019-01-29 11:40:00,2019-01-29 11:50:00,296,629
1367,9,2019-01-29 11:50:00,2019-01-29 12:00:00,302,608
1368,9,2019-01-29 12:00:00,2019-01-29 12:10:00,313,601
1369,9,2019-01-29 12:10:00,2019-01-29 12:20:00,329,607
1370,9,2019-01-29 12:20:00,2019-01-29 12:30:00,353,625
1371,9,2019-01-29 12:30:00,2019-01-29 12:40:00,383,657
1372,9,2019-01-29 12:40:00,2019-01-29 12:50:00,421,701
1373,9,2019-01-29 12:50:00,2019-01-29 13:00:00,469,757
1374,9,2019-01-29 13:00:00,2019-01-29 13:10:00,526,827
1375,9,2019-01-29 13:10:00,2019-01-29 13:20:00,593,908
1376,9,2019-01-29 13:20:00,2019-01-29 13:30:00,672,999
1377,9,2019-01-29 13:30:00,2019-01-29 13:40:00,760,1098
1378,9,2019-01-29 13:40:00,2019-01-29 13:50:00,858,1202
1379,9,2019-01-29 13:50:00,2019-01-29 14:00:00,962,1304
1380,9,2019-01-29 14:00:00,2019-01-29 14:10:00,1070,1400
1381,9,2019-01-29 14:10:00,2019-01-29 14:20:00,1178,1482
1382,9,2019-01-29 14:20:00,2019-01-29 14:30:00,1279,1544
1383,9,2019-01-29 14:30:00,2019-01-29 14:40:00,1367,1581
1384,9,2019-01-29 14:40:00,2019-01-29 14:50:00,1439,1590
1385,9,2019-01-29 14:50:00,2019-01-29 15:00:00,1488,1570
1386,9,2019-01-29 15:00:00,2019-01-29 15:10:00,1513,1522
1387,9,2019-01-29 15:10:00,2019-01-29 15:20:00,1511,1451
1388,9,2019-01-29 15:20:00,2019-01-29 15:30:00,1485,1361
1389,9,2019-01-29 15:30:00,2019-01-29 15:40:00,1436,1259
1390,9,2019-01-29 15:40:00,2019-01-29 15:50:00,1370,1152
1391,9,2019-01-29 15:50:00,2019-01-29 16:00:00,1293,1045
1392,9,2019-01-29 16:00:00,2019-01-29 16:10:00,1208,943
1393,9,2019-01-29 16:10:00,2019-01-29 16:20:00,1122,849
1394,9,2019-01-29 16:20:00,2019-01-29 16:30:00,1038,765
1395,9,2019-01-29 16:30:00,2019-01-29 16:40:00,961,693
1396,9,2019-01-29 16:40:00,2019-01-29 16:50:00,892,632
1397,9,2019-01-29 16:50:00,2019-01-29 17:00:00,832,582
1398,9,2019-01-29 17:00:00,2019-01-29 17:10:00,784,543
1399,9,2019-01-29 17:10:00,2019-01-29 17:20:00,747,514
1400,9,2019-01-29 17:20:00,2019-01-29 17:30:00,721,494
1401,9,2019-01-29 17:30:00,2019-01-29 17:40:00,708,483
1402,9,2019-01-29 17:40:00,2019-01-29 17:50:00,706,481
1403,9,2019-01-29 17:50:00,2019-01-29 18:00:00,717,486
1404,9,2019-01-29 18:00:00,2019-01-29 18:10:00,742,500
1405,9,2019-01-29 18:10:00,2019-01-29 18:20:00,781,521
1406,9,2019-01-29 18:20:00,2019-01-29 18:30:00,836,550
1407,9,2019-01-29 18:30:00,2019-01-29 18:40:00,908,586
1408,9,2019-01-29 18:40:00,2019-01-29 18:50:00,998,628
1409,9,2019-01-29 18:50:00,2019-01-29 19:00:00,1108,675
1410,9,2019-01-29 19:00:00,2019-01-29 19:10:00,1238,724
1411,9,2019-01-29 19:10:00,2019-01-29 19:20:00,1386,773
1412,9,2019-01-29 19:20:00,2019-01-29 19:30:00,1548,817
1413,9,2019-01-29 19:30:00,2019-01-29 19:40:00,1718,852
1414,9,2019-01-29 19:40:00,2019-01-29 19:50:00,1884,872
1415,9,2019-01-29 19:50:00,2019-01-29 20:00:00,2035,875
1416,9,2019-01-29 20:00:00,2019-01-29 20:10:00,2152,856
1417,9,2019-01-29 20:10:00,2019-01-29 20:20:00,2218,814
1418,9,2019-01-29 20:20:00,2019-01-29 20:30:00,2220,751
1419,9,2019-01-29 20:30:00,2019-01-29 20:40:00,2148,671
1420,9,2019-01-29 20:40:00,2019-01-29 20:50:00,2002,579
1421,9,2019-01-29 20:50:00,2019-01-29 21:00:00,1793,483
1422,9,2019-01-29 21:00:00,2019-01-29 21:10:00,1539,389
1423,9,2019-01-29 21:10:00,2019-01-29 21:20:00,1264,302
1424,9,2019-01-29 21:20:00,2019-01-29 21:30:00,992,228
1425,9,2019-01-29 21:30:00,2019-01-29 21:40:00,744,166
1426,9,2019-01-29 21:40:00,2019-01-29 21:50:00,534,117
1427,9,2019-01-29 21:50:00,2019-01-29 22:00:00,366,81
1428,9,2019-01-29 22:00:00,2019-01-29 22:10:00,241,54
1429,9,2019-01-29 22:10:00,2019-01-29 22:20:00,153,36
1430,9,2019-01-29 22:20:00,2019-01-29 22:30:00,93,23
1431,9,2019-01-29 22:30:00,2019-01-29 22:40:00,55,15
1432,9,2019-01-29 22:40:00,2019-01-29 22:50:00,32,9
1433,9,2019-01-29 22:50:00,2019-01-29 23:00:00,18,6
1434,9,2019-01-29 23:00:00,2019-01-29 23:10:00,10,3
1435,9,2019-01-29 23:10:00,2019-01-29 23:20:00,5,2
1436,9,2019-01-29 23:20:00,2019-01-29 23:30:00,3,1
1437,9,2019-01-29 23:30:00,2019-01-29 23:40:00,1,0
1438,9,2019-01-29 23:40:00,2019-01-29 23:50:00,0,0
1439,9,2019-01-29 23:50:00,2019-01-30 00:00:00,0,0
1440,10,2019-01-29 00:00:00,2019-01-29 00:10:00,0,0
1441,10,2019-01-29 00:10:00,2019-01-29 00:20:00,0,0
1442,10,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
1443,10,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
1444,10,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
1445,10,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
1446,10,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
1447,10,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
1448,10,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
1449,10,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
1450,10,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
1451,10,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
1452,10,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
1453,10,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
1454,10,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
1455,10,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
1456,10,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
1457,10,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
1458,10,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
1459,10,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
1460,10,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
1461,10,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
1462,10,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
1463,10,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
1464,10,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
1465,10,2019-01-29 04:10:00,2019-01-29 04:20:00,0,0
1466,10,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
1467,10,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
1468,10,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
1469,10,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
1470,10,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
1471,10,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
1472,10,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
1473,10,2019-01-29 05:30:00,2019-01-29 05:40:00,0,0
1474,10,2019-01-29 05:40:00,2019-01-29 05:50:00,1,0
1475,10,2019-01-29 05:50:00,2019-01-29 06:00:00,2,0
1476,10,2019-01-29 06:00:00,2019-01-29 06:10:00,3,1
1477,10,2019-01-29 06:10:00,2019-01-29 06:20:00,6,2
1478,10,2019-01-29 06:20:00,2019-01-29 06:30:00,9,3
1479,10,2019-01-29 06:30:00,2019-01-29 06:40:00,14,6
1480,10,2019-01-29 06:40:00,2019-01-29 06:50:00,22,11
1481,10,2019-01-29 06:50:00,2019-01-29 07:00:00,32,20
1482,10,2019-01-29 07:00:00,2019-01-29 07:10:00,47,34
1483,10,2019-01-29 07:10:00,2019-01-29 07:20:00,66,56
1484,10,2019-01-29 07:20:00,2019-01-29 07:30:00,90,90
1485,10,2019-01-29 07:30:00,2019-01-29 07:40:00,120,140
1486,10,2019-01-29 07:40:00,2019-01-29 07:50:00,155,209
1487,10,2019-01-29 07:50:00,2019-01-29 08:00:00,194,302
1488,10,2019-01-29 08:00:00,2019-01-29 08:10:00,235,417
1489,10,2019-01-29 08:10:00,2019-01-29 08:20:00,276,552
1490,10,2019-01-29 08:20:00,2019-01-29 08:30:00,314,699
1491,10,2019-01-29 08:30:00,2019-01-29 08:40:00,347,847
1492,10,2019-01-29 08:40:00,2019-01-29 08:50:00,373,982
1493,10,2019-01-29 08:50:00,2019-01-29 09:00:00,390,1089
1494,10,2019-01-29 09:00:00,2019-01-29 09:10:00,397,1159
1495,10,2019-01-29 09:10:00,2019-01-29 09:20:00,396,1187
1496,10,2019-01-29 09:20:00,2019-01-29 09:30:00,387,1172
1497,10,2019-01-29 09:30:00,2019-01-29 09:40:00,371,1121
1498,10,2019-01-29 09:40:00,2019-01-29 09:50:00,351,1042
1499,10,2019-01-29 09:50:00,2019-01-29 10:00:00,329,946
1500,10,2019-01-29 10:00:00,2019-01-29 10:10:00,305,843
1501,10,2019-01-29 10:10:00,2019-01-29 10:20:00,282,741
1502,10,2019-01-29 10:20:00,2019-01-29 10:30:00,261,645
1503,10,2019-01-29 10:30:00,2019-01-29 10:40:00,242,558
1504,10,2019-01-29 10:40:00,2019-01-29 10:50:00,225,484
1505,10,2019-01-29 10:50:00,2019-01-29 11:00:00,210,421
1506,10,2019-01-29 11:00:00,2019-01-29 11:10:00,199,370
1507,10,2019-01-29 11:10:00,2019-01-29 11:20:00,191,329
1508,10,2019-01-29 11:20:00,2019-01-29 11:30:00,185,297
1509,10,2019-01-29 11:30:00,2019-01-29 11:40:00,182,272
1510,10,2019-01-29 11:40:00,2019-01-29 11:50:00,182,255
1511,10,2019-01-29 11:50:00,2019-01-29 12:00:00,185,243
1512,10,2019-01-29 12:00:00,2019-01-29 12:10:00,190,237
1513,10,2019-01-29 12:10:00,2019-01-29 12:20:00,199,235
1514,10,2019-01-29 12:20:00,2019-01-29 12:30:00,211,238
1515,10,2019-01-29 12:30:00,2019-01-29 12:40:00,227,246
1516,10,2019-01-29 12:40:00,2019-01-29 12:50:00,246,258
1517,10,2019-01-29 12:50:00,2019-01-29 13:00:00,270,274
1518,10,2019-01-29 13:00:00,2019-01-29 13:10:00,297,295
1519,10,2019-01-29 13:10:00,2019-01-29 13:20:00,329,319
1520,10,2019-01-29 13:20:00,2019-01-29 13:30:00,365,347
1521,10,2019-01-29 13:30:00,2019-01-29 13:40:00,404,379
1522,10,2019-01-29 13:40:00,2019-01-29 13:50:00,446,412
1523,10,2019-01-29 13:50:00,2019-01-29 14:00:00,490,447
1524,10,2019-01-29 14:00:00,2019-01-29 14:10:00,534,481
1525,10,2019-01-29 14:10:00,2019-01-29 14:20:00,576,512
1526,10,2019-01-29 14:20:00,2019-01-29 14:30:00,615,539
1527,10,2019-01-29 14:30:00,2019-01-29 14:40:00,648,560
1528,10,2019-01-29 14:40:00,2019-01-29 14:50:00,674,573
1529,10,2019-01-29 14:50:00,2019-01-29 15:00:00,692,577
1530,10,2019-01-29 15:00:00,2019-01-29 15:10:00,700,572
1531,10,2019-01-29 15:10:00,2019-01-29 15:20:00,699,559
1532,10,2019-01-29 15:20:00,2019-01-29 15:30:00,690,538
1533,10,2019-01-29 15:30:00,2019-01-29 15:40:00,673,511
1534,10,2019-01-29 15:40:00,2019-01-29 15:50:00,650,481
1535,10,2019-01-29 15:50:00,2019-01-29 16:00:00,622,448
1536,10,2019-01-29 16:00:00,2019-01-29 16:10:00,592,414
1537,10,2019-01-29 16:10:00,2019-01-29 16:20:00,562,382
1538,10,2019-01-29 16:20:00,2019-01-29 16:30:00,532,352
1539,10,2019-01-29 16:30:00,2019-01-29 16:40:00,505,324
1540,10,2019-01-29 16:40:00,2019-01-29 16:50:00,480,300
1541,10,2019-01-29 16:50:00,2019-01-29 17:00:00,460,280
1542,10,2019-01-29 17:00:00,2019-01-29 17:10:00,444,264
1543,10,2019-01-29 17:10:00,2019-01-29 17:20:00,433,251
1544,10,2019-01-29 17:20:00,2019-01-29 17:30:00,427,242
1545,10,2019-01-29 17:30:00,2019-01-29 17:40:00,426,237
1546,10,2019-01-29 17:40:00,2019-01-29 17:50:00,432,235
1547,10,2019-01-29 17:50:00,2019-01-29 18:00:00,444,237
1548,10,2019-01-29 18:00:00,2019-01-29 18:10:00,462,242
1549,10,2019-01-29 18:10:00,2019-01-29 18:20:00,488,251
1550,10,2019-01-29 18:20:00,2019-01-29 18:30:00,522,263
1551,10,2019-01-29 18:30:00,2019-01-29 18:40:00,565,279
1552,10,2019-01-29 18:40:00,2019-01-29 18:50:00,616,298
1553,10,2019-01-29 18:50:00,2019-01-29 19:00:00,676,320
1554,10,2019-01-29 19:00:00,2019-01-29 19:10:00,745,344
1555,10,2019-01-29 19:10:00,2019-01-29 19:20:00,821,370
1556,10,2019-01-29 19:20:00,2019-01-29 19:30:00,902,395
1557,10,2019-01-29 19:30:00,2019-01-29 19:40:00,985,419
1558,10,2019-01-29 19:40:00,2019-01-29 19:50:00,1063,438
1559,10,2019-01-29 19:50:00,2019-01-29 20:00:00,1131,451
1560,10,2019-01-29 20:00:00,2019-01-29 20:10:00,1181,456
1561,10,2019-01-29 20:10:00,2019-01-29 20:20:00,1207,450
1562,10,2019-01-29 20:20:00,2019-01-29 20:30:00,1202,434
1563,10,2019-01-29 20:30:00,2019-01-29 20:40:00,1163,407
1564,10,2019-01-29 20:40:00,2019-01-29 20:50:00,1090,370
1565,10,2019-01-29 20:50:00,2019-01-29 21:00:00,987,326
1566,10,2019-01-29 21:00:00,2019-01-29 21:10:00,862,278
1567,10,2019-01-29 21:10:00,2019-01-29 21:20:00,725,230
1568,10,2019-01-29 21:20:00,2019-01-29 21:30:00,586,184
1569,10,2019-01-29 21:30:00,2019-01-29 21:40:00,456,143
1570,10,2019-01-29 21:40:00,2019-01-29 21:50:00,341,107
1571,10,2019-01-29 21:50:00,2019-01-29 22:00:00,246,78
1572,10,2019-01-29 22:00:00,2019-01-29 22:10:00,171,55
1573,10,2019-01-29 22:10:00,2019-01-29 22:20:00,114,38
1574,10,2019-01-29 22:20:00,2019-01-29 22:30:00,74,26
1575,10,2019-01-29 22:30:00,2019-01-29 22:40:00,47,17
1576,10,2019-01-29 22:40:00,2019-01-29 22:50:00,29,11
1577,10,2019-01-29 22:50:00,2019-01-29 23:00:00,17,7
1578,10,2019-01-29 23:00:00,2019-01-29 23:10:00,10,4
1579,10,2019-01-29 23:10:00,2019-01-29 23:20:00,6,3
1580,10,2019-01-29 23:20:00,2019-01-29 23:30:00,3,1
1581,10,2019-01-29 23:30:00,2019-01-29 23:40:00,2,1
1582,10,2019-01-29 23:40:00,2019-01-29 23:50:00,1,0
1583,10,2019-01-29 23:50:00,2019-01-30 00:00:00,0,0
1584,11,2019-01-29 00:00:00,2019-01-29 00:10:00,0,0
1585,11,2019-01-29 00:10:00,2019-01-29 00:20:00,0,0
1586,11,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
1587,11,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
1588,11,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
1589,11,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
1590,11,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
1591,11,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
